Year,Municipality,AGE,UNIT_MEASURE,Sex,Value
2013,Bratunac,5-9,Number,F,307
2013,Brčko,5-9,Number,Both sexes,710
2013,Brčko,5-9,Number,M,309
2013,Brčko,5-9,Number,F,401
2013,Breza,5-9,Number,Both sexes,1212
2013,Breza,5-9,Number,M,472
2013,Breza,5-9,Number,F,740
2013,Brod,5-9,Number,Both sexes,2937
2013,Brod,5-9,Number,M,1170
2013,Brod,5-9,Number,F,1767
2013,Bugojno,5-9,Number,Both sexes,251
2013,Bugojno,5-9,Number,M,114
2013,Bugojno,5-9,Number,F,137
2013,Busovača,5-9,Number,Both sexes,73
2013,Busovača,5-9,Number,M,28
2013,Busovača,5-9,Number,F,45
2013,Bužim,5-9,Number,Both sexes,50
2013,Bužim,5-9,Number,M,25
2013,Bužim,5-9,Number,F,25
2013,Cazin,5-9,Number,Both sexes,149
2013,Cazin,5-9,Number,M,58
2013,Cazin,5-9,Number,F,91
2013,Sarajevo - Centar,5-9,Number,Both sexes,306
2013,Sarajevo - Centar,5-9,Number,M,128
2013,Sarajevo - Centar,5-9,Number,F,178
2013,Čajniče,5-9,Number,Both sexes,191
2013,Čajniče,5-9,Number,M,82
2013,Čajniče,5-9,Number,F,109
2013,Čapljina,5-9,Number,Both sexes,563
2013,Čapljina,5-9,Number,M,220
2013,Čapljina,5-9,Number,F,343
2013,Čelić,5-9,Number,Both sexes,121
2013,Čelić,5-9,Number,M,46
2013,Čelić,5-9,Number,F,75
2013,Čelinac,5-9,Number,Both sexes,897
2013,Čelinac,5-9,Number,M,380
2013,Čelinac,5-9,Number,F,517
2013,Čitluk,5-9,Number,Both sexes,340
2013,Čitluk,5-9,Number,M,144
2013,Čitluk,5-9,Number,F,196
2013,Derventa,5-9,Number,Both sexes,356
2013,Derventa,5-9,Number,M,142
2013,Derventa,5-9,Number,F,214
2013,Doboj,5-9,Number,Both sexes,250
2013,Doboj,5-9,Number,M,110
2013,Doboj,5-9,Number,F,140
2013,Doboj-Istok,5-9,Number,Both sexes,859
2013,Doboj-Istok,5-9,Number,M,370
2013,Doboj-Istok,5-9,Number,F,489
2013,Doboj-Jug,5-9,Number,Both sexes,467
2013,Doboj-Jug,5-9,Number,M,212
2013,Doboj-Jug,5-9,Number,F,255
2013,Dobretići,5-9,Number,Both sexes,1095
2013,Dobretići,5-9,Number,M,463
2013,Dobretići,5-9,Number,F,632
2013,Domaljevac-Šamac,5-9,Number,Both sexes,1048
2013,Domaljevac-Šamac,5-9,Number,M,434
2013,Domaljevac-Šamac,5-9,Number,F,614
2013,Donji Vakuf,5-9,Number,Both sexes,2096
2013,Donji Vakuf,5-9,Number,M,821
2013,Donji Vakuf,5-9,Number,F,1275
2013,Donji Žabar,5-9,Number,Both sexes,711
2013,Donji Žabar,5-9,Number,M,267
2013,Donji Žabar,5-9,Number,F,444
2013,Drvar,5-9,Number,Both sexes,602
2013,Drvar,5-9,Number,M,240
2013,Drvar,5-9,Number,F,362
2013,Foča - FBiH,5-9,Number,Both sexes,221
2013,Foča - FBiH,5-9,Number,M,77
2013,Foča - FBiH,5-9,Number,F,144
2013,Foča - RS,5-9,Number,Both sexes,1853
2013,Foča - RS,5-9,Number,M,775
2013,Foča - RS,5-9,Number,F,1078
2013,Fojnica,5-9,Number,Both sexes,513
2013,Fojnica,5-9,Number,M,220
2013,Fojnica,5-9,Number,F,293
2013,Gacko,5-9,Number,Both sexes,558
2013,Gacko,5-9,Number,M,227
2013,Gacko,5-9,Number,F,331
2013,Glamoč,5-9,Number,Both sexes,2
2013,Glamoč,5-9,Number,M,1
2013,Glamoč,5-9,Number,F,1
2013,Goražde,5-9,Number,Both sexes,21
2013,Goražde,5-9,Number,M,8
2013,Goražde,5-9,Number,F,13
2013,Gornji Vakuf-Uskoplje,5-9,Number,Both sexes,84
2013,Gornji Vakuf-Uskoplje,5-9,Number,M,33
2013,Gornji Vakuf-Uskoplje,5-9,Number,F,51
2013,Gračanica,5-9,Number,Both sexes,404
2013,Gračanica,5-9,Number,M,155
2013,Gračanica,5-9,Number,F,249
2013,Gradačac,5-9,Number,Both sexes,300
2013,Gradačac,5-9,Number,M,109
2013,Gradačac,5-9,Number,F,191
2013,Gradiška,5-9,Number,Both sexes,759
2013,Gradiška,5-9,Number,M,332
2013,Gradiška,5-9,Number,F,427
2013,Grude,5-9,Number,Both sexes,44
2013,Grude,5-9,Number,M,19
2013,Grude,5-9,Number,F,25
2013,Sarajevo - Hadžići,5-9,Number,Both sexes,936
2013,Sarajevo - Hadžići,5-9,Number,M,401
2013,Sarajevo - Hadžići,5-9,Number,F,535
2013,Han Pijesak,5-9,Number,Both sexes,533
2013,Han Pijesak,5-9,Number,M,206
2013,Han Pijesak,5-9,Number,F,327
2013,Sarajevo - Ilidža,5-9,Number,Both sexes,136
2013,Sarajevo - Ilidža,5-9,Number,M,53
2013,Sarajevo - Ilidža,5-9,Number,F,83
2013,Sarajevo - Ilijaš,5-9,Number,Both sexes,606
2013,Sarajevo - Ilijaš,5-9,Number,M,271
2013,Sarajevo - Ilijaš,5-9,Number,F,335
2013,Istočna Ilidža,5-9,Number,Both sexes,290
2013,Istočna Ilidža,5-9,Number,M,119
2013,Istočna Ilidža,5-9,Number,F,171
2013,Istočni Drvar,5-9,Number,Both sexes,501
2013,Istočni Drvar,5-9,Number,M,222
2013,Istočni Drvar,5-9,Number,F,279
2013,Municipality,AGE,Number,Both sexes,347
2013,Banja Luka,Total,Number,M,131
2013,Banja Luka,Total,Number,F,216
2013,Banja Luka,Total,Number,Both sexes,889
2013,Banovići,Total,Number,M,367
2013,Banovići,Total,Number,F,522
2013,Banovići,Total,Number,Both sexes,246
2013,Berkovići,Total,Number,M,110
2013,Berkovići,Total,Number,F,136
2013,Berkovići,Total,Number,Both sexes,554
2013,Bihać,Total,Number,M,221
2013,Bihać,Total,Number,F,333
2013,Bihać,Total,Number,Both sexes,1250
2013,Bijeljina,Total,Number,M,496
2013,Bijeljina,Total,Number,F,754
2013,Bijeljina,Total,Number,Both sexes,193
2013,Bileća,Total,Number,M,80
2013,Bileća,Total,Number,F,113
2013,Bileća,Total,Number,Both sexes,124
2013,Bosanska Krupa,Total,Number,M,47
2013,Bosanska Krupa,Total,Number,F,77
2013,Bosanska Krupa,Total,Number,Both sexes,210
2013,Bosanski Petrovac,Total,Number,M,95
2013,Bosanski Petrovac,Total,Number,F,115
2013,Bosanski Petrovac,Total,Number,Both sexes,42
2013,Bosansko Grahovo,Total,Number,M,17
2013,Bosansko Grahovo,Total,Number,F,25
2013,Bosansko Grahovo,Total,Number,Both sexes,1142
2013,Bratunac,Total,Number,M,459
2013,Bratunac,Total,Number,F,683
2013,Bratunac,Total,Number,Both sexes,1253
2013,Brčko,Total,Number,M,515
2013,Brčko,Total,Number,F,738
2013,Brčko,Total,Number,Both sexes,789
2013,Breza,Total,Number,M,317
2013,Breza,Total,Number,F,472
2013,Breza,Total,Number,Both sexes,1357
2013,Brod,Total,Number,M,580
2013,Brod,Total,Number,F,777
2013,Brod,Total,Number,Both sexes,171
2013,Bugojno,Total,Number,M,60
2013,Bugojno,Total,Number,F,111
2013,Bugojno,Total,Number,Both sexes,1061
2013,Busovača,Total,Number,M,439
2013,Busovača,Total,Number,F,622
2013,Busovača,Total,Number,Both sexes,576
2013,Bužim,Total,Number,M,224
2013,Bužim,Total,Number,F,352
2013,Bužim,Total,Number,Both sexes,270
2013,Cazin,Total,Number,M,100
2013,Cazin,Total,Number,F,170
2013,Cazin,Total,Number,Both sexes,1101
2013,Sarajevo - Centar,Total,Number,M,480
2013,Sarajevo - Centar,Total,Number,F,621
2013,Sarajevo - Centar,Total,Number,Both sexes,3887
2013,Čajniče,Total,Number,M,1615
2013,Čajniče,Total,Number,F,2272
2013,Čajniče,Total,Number,Both sexes,823
2013,Čapljina,Total,Number,M,326
2013,Čapljina,Total,Number,F,497
2013,Čapljina,Total,Number,Both sexes,201
2013,Čelić,Total,Number,M,91
2013,Čelić,Total,Number,F,110
2013,Čelić,Total,Number,Both sexes,606
2013,Čelinac,Total,Number,M,235
2013,Čelinac,Total,Number,F,371
2013,Čelinac,Total,Number,Both sexes,1161
2013,Čitluk,Total,Number,M,447
2013,Čitluk,Total,Number,F,714
2013,Čitluk,Total,Number,Both sexes,3664
2013,Derventa,Total,Number,M,1437
2013,Derventa,Total,Number,F,2227
2013,Derventa,Total,Number,Both sexes,581
2013,Doboj,Total,Number,M,246
2013,Doboj,Total,Number,F,335
2013,Doboj,Total,Number,Both sexes,145
2013,Doboj-Istok,Total,Number,M,65
2013,Doboj-Istok,Total,Number,F,80
2013,Doboj-Istok,Total,Number,Both sexes,2731
2013,Doboj-Jug,Total,Number,M,1024
2013,Doboj-Jug,Total,Number,F,1707
2013,Doboj-Jug,Total,Number,Both sexes,748
2013,Dobretići,Total,Number,M,284
2013,Dobretići,Total,Number,F,464
2013,Dobretići,Total,Number,Both sexes,293
2013,Domaljevac-Šamac,Total,Number,M,115
2013,Domaljevac-Šamac,Total,Number,F,178
2013,Domaljevac-Šamac,Total,Number,Both sexes,589
2013,Donji Vakuf,Total,Number,M,193
2013,Donji Vakuf,Total,Number,F,396
2013,Donji Vakuf,Total,Number,Both sexes,168
2013,Donji Žabar,Total,Number,M,63
2013,Donji Žabar,Total,Number,F,105
2013,Donji Žabar,Total,Number,Both sexes,162
2013,Drvar,Total,Number,M,65
2013,Drvar,Total,Number,F,97
2013,Drvar,Total,Number,Both sexes,41
2013,Foča - FBiH,Total,Number,M,13
2013,Foča - FBiH,Total,Number,F,28
2013,Foča - FBiH,Total,Number,Both sexes,872
2013,Foča - RS,Total,Number,M,350
2013,Foča - RS,Total,Number,F,522
2013,Foča - RS,Total,Number,Both sexes,291
2013,Fojnica,Total,Number,M,113
2013,Fojnica,Total,Number,F,178
2013,Fojnica,Total,Number,Both sexes,25
2013,Gacko,Total,Number,M,8
2013,Gacko,Total,Number,F,17
2013,Gacko,Total,Number,Both sexes,406
2013,Glamoč,Total,Number,M,162
2013,Glamoč,Total,Number,F,244
2013,Glamoč,Total,Number,Both sexes,605
2013,Goražde,Total,Number,M,236
2013,Goražde,Total,Number,F,369
2013,Goražde,Total,Number,Both sexes,3572
2013,Gornji Vakuf-Uskoplje,Total,Number,M,1399
2013,Gornji Vakuf-Uskoplje,Total,Number,F,2173
2013,Gornji Vakuf-Uskoplje,Total,Number,Both sexes,1524
2013,Gračanica,Total,Number,M,595
2013,Gračanica,Total,Number,F,929
2013,Gračanica,Total,Number,Both sexes,470
2013,Gradačac,Total,Number,M,191
2013,Gradačac,Total,Number,F,279
2013,Gradačac,Total,Number,Both sexes,162
2013,Gradiška,Total,Number,M,66
2013,Gradiška,Total,Number,F,96
2013,Gradiška,Total,Number,Both sexes,320
2013,Grude,Total,Number,M,124
2013,Grude,Total,Number,F,196
2013,Grude,Total,Number,Both sexes,547
2013,Sarajevo - Hadžići,Total,Number,M,227
2013,Sarajevo - Hadžići,Total,Number,F,320
2013,Sarajevo - Hadžići,Total,Number,Both sexes,382
2013,Han Pijesak,Total,Number,M,169
2013,Han Pijesak,Total,Number,F,213
2013,Han Pijesak,Total,Number,Both sexes,1042
2013,Sarajevo - Ilidža,Total,Number,M,430
2013,Sarajevo - Ilidža,Total,Number,F,612
2013,Sarajevo - Ilidža,Total,Number,Both sexes,233
2013,Sarajevo - Ilijaš,Total,Number,M,101
2013,Sarajevo - Ilijaš,Total,Number,F,132
2013,Sarajevo - Ilijaš,Total,Number,Both sexes,561
2013,Istočna Ilidža,Total,Number,M,225
2013,Istočna Ilidža,Total,Number,F,336
2013,Istočna Ilidža,Total,Number,Both sexes,746
2013,Istočni Drvar,Total,Number,M,283
2013,Istočni Drvar,Total,Number,F,463
2013,Istočni Drvar,Total,Number,Both sexes,351
2013,Istočni Mostar,Total,Number,M,129
2013,Istočni Mostar,Total,Number,F,222
2013,Istočni Mostar,Total,Number,Both sexes,963
2013,Istočni Stari Grad,Total,Number,M,357
2013,Istočni Stari Grad,Total,Number,F,606
2013,Istočni Stari Grad,Total,Number,Both sexes,1399
2013,Istočno Novo Sarajevo,Total,Number,M,554
2013,Istočno Novo Sarajevo,Total,Number,F,845
2013,Istočno Novo Sarajevo,Total,Number,Both sexes,589
2013,Jablanica,Total,Number,M,242
2013,Jablanica,Total,Number,F,347
2013,Jablanica,Total,Number,Both sexes,776
2013,Jajce,Total,Number,M,317
2013,Jajce,Total,Number,F,459
2013,Jajce,Total,Number,Both sexes,241
2013,Jezero,Total,Number,M,89
2013,Jezero,Total,Number,F,152
2013,Jezero,Total,Number,Both sexes,518
2013,Kakanj,Total,Number,M,209
2013,Kakanj,Total,Number,F,309
2013,Kakanj,Total,Number,Both sexes,1089
2013,Kalesija,Total,Number,M,414
2013,Kalesija,Total,Number,F,675
2013,Kalesija,Total,Number,Both sexes,131
2013,Kalinovik,Total,Number,M,54
2013,Kalinovik,Total,Number,F,77
2013,Kalinovik,Total,Number,Both sexes,1470
2013,Kiseljak,Total,Number,M,601
2013,Kiseljak,Total,Number,F,869
2013,Kiseljak,Total,Number,Both sexes,726
2013,Kladanj,Total,Number,M,303
2013,Kladanj,Total,Number,F,423
2013,Kladanj,Total,Number,Both sexes,1047
2013,Ključ,Total,Number,M,410
2013,Ključ,Total,Number,F,637
2013,Ključ,Total,Number,Both sexes,1349
2013,Kneževo,Total,Number,M,557
2013,Kneževo,Total,Number,F,792
2013,Kneževo,Total,Number,Both sexes,1291
2013,Konjic,Total,Number,M,538
2013,Konjic,Total,Number,F,753
2013,Konjic,Total,Number,Both sexes,76
2013,Kostajnica,Total,Number,M,37
2013,Kostajnica,Total,Number,F,39
2013,Kostajnica,Total,Number,Both sexes,109
2013,Kotor Varoš,Total,Number,M,53
2013,Kotor Varoš,Total,Number,F,56
2013,Kotor Varoš,Total,Number,Both sexes,3976
2013,Kozarska Dubica,Total,Number,M,1587
2013,Kozarska Dubica,Total,Number,F,2389
2013,Kozarska Dubica,Total,Number,Both sexes,705
2013,Kreševo,Total,Number,M,290
2013,Kreševo,Total,Number,F,415
2013,Kreševo,Total,Number,Both sexes,213
2013,Krupa Na Uni,Total,Number,M,80
2013,Krupa Na Uni,Total,Number,F,133
2013,Krupa Na Uni,Total,Number,Both sexes,474
2013,Kupres - FBiH,Total,Number,M,201
2013,Kupres - FBiH,Total,Number,F,273
2013,Kupres - FBiH,Total,Number,Both sexes,727
2013,Kupres - RS,Total,Number,M,270
2013,Kupres - RS,Total,Number,F,457
2013,Kupres - RS,Total,Number,Both sexes,864
2013,Laktaši,Total,Number,M,388
2013,Laktaši,Total,Number,F,476
2013,Laktaši,Total,Number,Both sexes,555
2013,Livno,Total,Number,M,212
2013,Livno,Total,Number,F,343
2013,Livno,Total,Number,Both sexes,634
2013,Lopare,Total,Number,M,265
2013,Lopare,Total,Number,F,369
2013,Lopare,Total,Number,Both sexes,304
2013,Lukavac,Total,Number,M,103
2013,Lukavac,Total,Number,F,201
2013,Lukavac,Total,Number,Both sexes,597
2013,Ljubinje,Total,Number,M,244
2013,Ljubinje,Total,Number,F,353
2013,Ljubinje,Total,Number,Both sexes,199
2013,Ljubuški,Total,Number,M,76
2013,Ljubuški,Total,Number,F,123
2013,Ljubuški,Total,Number,Both sexes,811
2013,Maglaj,Total,Number,M,363
2013,Maglaj,Total,Number,F,448
2013,Maglaj,Total,Number,Both sexes,3171
2013,Milići,Total,Number,M,1309
2013,Milići,Total,Number,F,1862
2013,Milići,Total,Number,Both sexes,1719
2013,Modriča,Total,Number,M,659
2013,Modriča,Total,Number,F,1060
2013,Modriča,Total,Number,Both sexes,704
2013,Mostar,Total,Number,M,289
2013,Mostar,Total,Number,F,415
2013,Mostar,Total,Number,Both sexes,1074
2013,Mrkonjić Grad,Total,Number,M,441
2013,Mrkonjić Grad,Total,Number,F,633
2013,Mrkonjić Grad,Total,Number,Both sexes,3337
2013,Neum,Total,Number,M,1287
2013,Neum,Total,Number,F,2050
2013,Neum,Total,Number,Both sexes,215
2013,Nevesinje,Total,Number,M,78
2013,Nevesinje,Total,Number,F,137
2013,Nevesinje,Total,Number,Both sexes,78
2013,Novi Grad,Total,Number,M,36
2013,Novi Grad,Total,Number,F,42
2013,Novi Grad,Total,Number,Both sexes,752
2013,Sarajevo - Novi Grad,Total,Number,M,257
2013,Sarajevo - Novi Grad,Total,Number,F,495
2013,Sarajevo - Novi Grad,Total,Number,Both sexes,2113
2013,Novi Travnik,Total,Number,M,803
2013,Novi Travnik,Total,Number,F,1310
2013,Novi Travnik,Total,Number,Both sexes,304
2013,Novo Goražde,Total,Number,M,125
2013,Novo Goražde,Total,Number,F,179
2013,Novo Goražde,Total,Number,Both sexes,330
2013,Sarajevo - Novo Sarajevo,Total,Number,M,135
2013,Sarajevo - Novo Sarajevo,Total,Number,F,195
2013,Sarajevo - Novo Sarajevo,Total,Number,Both sexes,233
2013,Odžak,Total,Number,M,99
2013,Odžak,Total,Number,F,134
2013,Odžak,Total,Number,Both sexes,139
2013,Olovo,Total,Number,M,55
2013,Olovo,Total,Number,F,84
2013,Olovo,Total,Number,Both sexes,251
2013,Orašje,Total,Number,M,80
2013,Orašje,Total,Number,F,171
2013,Orašje,Total,Number,Both sexes,1400
2013,Osmaci,Total,Number,M,513
2013,Osmaci,Total,Number,F,887
2013,Osmaci,Total,Number,Both sexes,185
2013,Oštra Luka,Total,Number,M,82
2013,Oštra Luka,Total,Number,F,103
2013,Oštra Luka,Total,Number,Both sexes,338
2013,Pale - FBiH,Total,Number,M,115
2013,Pale - FBiH,Total,Number,F,223
2013,Pale - FBiH,Total,Number,Both sexes,463
2013,Pale - RS,Total,Number,M,193
2013,Pale - RS,Total,Number,F,270
2013,Pale - RS,Total,Number,Both sexes,221
2013,Pelagićevo,Total,Number,M,91
2013,Pelagićevo,Total,Number,F,130
2013,Pelagićevo,Total,Number,Both sexes,134
2013,Petrovac,Total,Number,M,51
2013,Petrovac,Total,Number,F,83
2013,Petrovac,Total,Number,Both sexes,520
2013,Petrovo,Total,Number,M,185
2013,Petrovo,Total,Number,F,335
2013,Petrovo,Total,Number,Both sexes,1399
2013,Posušje,Total,Number,M,512
2013,Posušje,Total,Number,F,887
2013,Posušje,Total,Number,Both sexes,110
2013,Prijedor,Total,Number,M,39
2013,Prijedor,Total,Number,F,71
2013,Prijedor,Total,Number,Both sexes,654
2013,Prnjavor,Total,Number,M,265
2013,Prnjavor,Total,Number,F,389
2013,Prnjavor,Total,Number,Both sexes,220
2013,Prozor,Total,Number,M,99
2013,Prozor,Total,Number,F,121
2013,Prozor,Total,Number,Both sexes,265
2013,Ravno,Total,Number,M,87
2013,Ravno,Total,Number,F,178
2013,Ravno,Total,Number,Both sexes,468
2013,Ribnik,Total,Number,M,183
2013,Ribnik,Total,Number,F,285
2013,Ribnik,Total,Number,Both sexes,601
2013,Rogatica,Total,Number,M,207
2013,Rogatica,Total,Number,F,394
2013,Rogatica,Total,Number,Both sexes,1570
2013,Rudo,Total,Number,M,585
2013,Rudo,Total,Number,F,985
2013,Rudo,Total,Number,Both sexes,140
2013,Sanski Most,Total,Number,M,47
2013,Sanski Most,Total,Number,F,93
2013,Sanski Most,Total,Number,Both sexes,30
2013,Sapna,Total,Number,M,8
2013,Sapna,Total,Number,F,22
2013,Sapna,Total,Number,Both sexes,14
2013,Sokolac,Total,Number,M,7
2013,Sokolac,Total,Number,F,7
2013,Sokolac,Total,Number,Both sexes,55
2013,Srbac,Total,Number,M,20
2013,Srbac,Total,Number,F,35
2013,Srbac,Total,Number,Both sexes,158
2013,Srebrenica,Total,Number,M,71
2013,Srebrenica,Total,Number,F,87
2013,Srebrenica,Total,Number,Both sexes,94
2013,Srebrenik,Total,Number,M,37
2013,Srebrenik,Total,Number,F,57
2013,Srebrenik,Total,Number,Both sexes,335
2013,Sarajevo - Stari Grad,Total,Number,M,136
2013,Sarajevo - Stari Grad,Total,Number,F,199
2013,Sarajevo - Stari Grad,Total,Number,Both sexes,50
2013,Stolac,Total,Number,M,30
2013,Stolac,Total,Number,F,20
2013,Stolac,Total,Number,Both sexes,488
2013,Šamac,Total,Number,M,207
2013,Šamac,Total,Number,F,281
2013,Šamac,Total,Number,Both sexes,171
2013,Šekovići,Total,Number,M,67
2013,Šekovići,Total,Number,F,104
2013,Šekovići,Total,Number,Both sexes,209
2013,Šipovo,Total,Number,M,77
2013,Šipovo,Total,Number,F,132
2013,Šipovo,Total,Number,Both sexes,136
2013,Široki Brijeg,Total,Number,M,66
2013,Široki Brijeg,Total,Number,F,70
2013,Široki Brijeg,Total,Number,Both sexes,437
2013,Teočak,Total,Number,M,181
2013,Teočak,Total,Number,F,256
2013,Teočak,Total,Number,Both sexes,249
2013,Teslić,Total,Number,M,109
2013,Teslić,Total,Number,F,140
2013,Teslić,Total,Number,Both sexes,542
2013,Tešanj,Total,Number,M,208
2013,Tešanj,Total,Number,F,334
2013,Tešanj,Total,Number,Both sexes,527
2013,Tomislavgrad,Total,Number,M,206
2013,Tomislavgrad,Total,Number,F,321
2013,Tomislavgrad,Total,Number,Both sexes,1193
2013,Travnik,Total,Number,M,422
2013,Travnik,Total,Number,F,771
2013,Travnik,Total,Number,Both sexes,500
2013,Trebinje,Total,Number,M,181
2013,Trebinje,Total,Number,F,319
2013,Trebinje,Total,Number,Both sexes,293
2013,Trnovo - FBiH,Total,Number,M,122
2013,Trnovo - FBiH,Total,Number,F,171
2013,Trnovo - FBiH,Total,Number,Both sexes,135
2013,Trnovo - RS,Total,Number,M,54
2013,Trnovo - RS,Total,Number,F,81
2013,Trnovo - RS,Total,Number,Both sexes,890
2013,Tuzla,Total,Number,M,338
2013,Tuzla,Total,Number,F,552
2013,Tuzla,Total,Number,Both sexes,261
2013,Ugljevik,Total,Number,M,98
2013,Ugljevik,Total,Number,F,163
2013,Ugljevik,Total,Number,Both sexes,279
2013,Usora,Total,Number,M,100
2013,Usora,Total,Number,F,179
2013,Usora,Total,Number,Both sexes,2
2013,Vareš,Total,Number,M,0
2013,Vareš,Total,Number,F,2
2013,Vareš,Total,Number,Both sexes,9
2013,Velika Kladuša,Total,Number,M,4
2013,Velika Kladuša,Total,Number,F,5
2013,Velika Kladuša,Total,Number,Both sexes,37
2013,Visoko,Total,Number,M,11
2013,Visoko,Total,Number,F,26
2013,Visoko,Total,Number,Both sexes,196
2013,Višegrad,Total,Number,M,69
2013,Višegrad,Total,Number,F,127
2013,Višegrad,Total,Number,Both sexes,183
2013,Vitez,Total,Number,M,59
2013,Vitez,Total,Number,F,124
2013,Vitez,Total,Number,Both sexes,361
2013,Vlasenica,Total,Number,M,150
2013,Vlasenica,Total,Number,F,211
2013,Vlasenica,Total,Number,Both sexes,24
2013,Sarajevo - Vogošća,Total,Number,M,9
2013,Sarajevo - Vogošća,Total,Number,F,15
2013,Sarajevo - Vogošća,Total,Number,Both sexes,458
2013,Vukosavlje,Total,Number,M,188
2013,Vukosavlje,Total,Number,F,270
2013,Vukosavlje,Total,Number,Both sexes,267
2013,Zavidovići,Total,Number,M,103
2013,Zavidovići,Total,Number,F,164
2013,Zavidovići,Total,Number,Both sexes,85
2013,Zenica,Total,Number,M,33
2013,Zenica,Total,Number,F,52
2013,Zenica,Total,Number,Both sexes,273
2013,Zvornik,Total,Number,M,109
2013,Zvornik,Total,Number,F,164
2013,Zvornik,Total,Number,Both sexes,137
2013,Žepče,Total,Number,M,55
2013,Žepče,Total,Number,F,82
2013,Žepče,Total,Number,Both sexes,242
2013,Živinice,Total,Number,M,89
2013,Živinice,Total,Number,F,153
2013,Živinice,Total,Number,Both sexes,172
2013,Banja Luka,0-4,Number,M,65
2013,Banja Luka,0-4,Number,F,107
2013,Banja Luka,0-4,Number,Both sexes,536
2013,Banovići,0-4,Number,M,199
2013,Banovići,0-4,Number,F,337
2013,Banovići,0-4,Number,Both sexes,148
2013,Berkovići,0-4,Number,M,46
2013,Berkovići,0-4,Number,F,102
2013,Berkovići,0-4,Number,Both sexes,249
2013,Bihać,0-4,Number,M,98
2013,Bihać,0-4,Number,F,151
2013,Bihać,0-4,Number,Both sexes,635
2013,Bijeljina,0-4,Number,M,248
2013,Bijeljina,0-4,Number,F,387
2013,Bijeljina,0-4,Number,Both sexes,122
2013,Bileća,0-4,Number,M,37
2013,Bileća,0-4,Number,F,85
2013,Bileća,0-4,Number,Both sexes,73
2013,Bosanska Krupa,0-4,Number,M,26
2013,Bosanska Krupa,0-4,Number,F,47
2013,Bosanska Krupa,0-4,Number,Both sexes,116
2013,Bosanski Petrovac,0-4,Number,M,47
2013,Bosanski Petrovac,0-4,Number,F,69
2013,Bosanski Petrovac,0-4,Number,Both sexes,16
2013,Bosansko Grahovo,0-4,Number,M,11
2013,Bosansko Grahovo,0-4,Number,F,5
2013,Bosansko Grahovo,0-4,Number,Both sexes,668
2013,Bratunac,0-4,Number,M,251
2013,Bratunac,0-4,Number,F,417
2013,Bratunac,0-4,Number,Both sexes,788
2013,Brčko,0-4,Number,M,258
2013,Brčko,0-4,Number,F,530
2013,Brčko,0-4,Number,Both sexes,452
2013,Breza,0-4,Number,M,174
2013,Breza,0-4,Number,F,278
2013,Breza,0-4,Number,Both sexes,762
2013,Brod,0-4,Number,M,293
2013,Brod,0-4,Number,F,469
2013,Brod,0-4,Number,Both sexes,134
2013,Bugojno,0-4,Number,M,49
2013,Bugojno,0-4,Number,F,85
2013,Bugojno,0-4,Number,Both sexes,718
2013,Busovača,0-4,Number,M,254
2013,Busovača,0-4,Number,F,464
2013,Busovača,0-4,Number,Both sexes,269
2013,Bužim,0-4,Number,M,101
2013,Bužim,0-4,Number,F,168
2013,Bužim,0-4,Number,Both sexes,144
2013,Cazin,0-4,Number,M,46
2013,Cazin,0-4,Number,F,98
2013,Cazin,0-4,Number,Both sexes,582
2013,Sarajevo - Centar,0-4,Number,M,204
2013,Sarajevo - Centar,0-4,Number,F,378
2013,Sarajevo - Centar,0-4,Number,Both sexes,2290
2013,Čajniče,0-4,Number,M,863
2013,Čajniče,0-4,Number,F,1427
2013,Čajniče,0-4,Number,Both sexes,525
2013,Čapljina,0-4,Number,M,186
2013,Čapljina,0-4,Number,F,339
2013,Čapljina,0-4,Number,Both sexes,154
2013,Čelić,0-4,Number,M,51
2013,Čelić,0-4,Number,F,103
2013,Čelić,0-4,Number,Both sexes,366
2013,Čelinac,0-4,Number,M,148
2013,Čelinac,0-4,Number,F,218
2013,Čelinac,0-4,Number,Both sexes,627
