Year,UNIT_MEASURE,Sex,AGE,Municipality,Value
2013,Number,Both sexes,45-49,Fojnica,1000.0
2013,Number,M,45-49,Fojnica,481.0
2013,Number,F,45-49,Fojnica,519.0
2013,Number,Both sexes,45-49,Gacko,697.0
2013,Number,M,45-49,Gacko,362.0
2013,Number,F,45-49,Gacko,335.0
2013,Number,Both sexes,45-49,Glamoč,248.0
2013,Number,M,45-49,Glamoč,143.0
2013,Number,F,45-49,Glamoč,105.0
2013,Number,Both sexes,45-49,Goražde,1492.0
2013,Number,M,45-49,Goražde,725.0
2013,Number,F,45-49,Goražde,767.0
2013,Number,Both sexes,45-49,Gornji Vakuf-Uskoplje,1617.0
2013,Number,M,45-49,Gornji Vakuf-Uskoplje,842.0
2013,Number,F,45-49,Gornji Vakuf-Uskoplje,775.0
2013,Number,Both sexes,45-49,Gračanica,3435.0
2013,Number,M,45-49,Gračanica,1588.0
2013,Number,F,45-49,Gračanica,1847.0
2013,Number,Both sexes,45-49,Gradačac,3002.0
2013,Number,M,45-49,Gradačac,1468.0
2013,Number,F,45-49,Gradačac,1534.0
2013,Number,Both sexes,45-49,Gradiška,3609.0
2013,Number,M,45-49,Gradiška,1812.0
2013,Number,F,45-49,Gradiška,1797.0
2013,Number,Both sexes,45-49,Grude,1338.0
2013,Number,M,45-49,Grude,695.0
2013,Number,F,45-49,Grude,643.0
2013,Number,Both sexes,45-49,Sarajevo - Hadžići,1846.0
2013,Number,M,45-49,Sarajevo - Hadžići,906.0
2013,Number,F,45-49,Sarajevo - Hadžići,940.0
2013,Number,Both sexes,45-49,Han Pijesak,252.0
2013,Number,M,45-49,Han Pijesak,128.0
2013,Number,F,45-49,Han Pijesak,124.0
2013,Number,Both sexes,45-49,Sarajevo - Ilidža,4805.0
2013,Number,M,45-49,Sarajevo - Ilidža,2352.0
2013,Number,F,45-49,Sarajevo - Ilidža,2453.0
2013,Number,Both sexes,45-49,Sarajevo - Ilijaš,1427.0
2013,Number,M,45-49,Sarajevo - Ilijaš,653.0
2013,Number,F,45-49,Sarajevo - Ilijaš,774.0
2013,Number,Both sexes,45-49,Istočna Ilidža,951.0
2013,Number,M,45-49,Istočna Ilidža,460.0
2013,Number,F,45-49,Istočna Ilidža,491.0
2013,Number,Both sexes,45-49,Istočni Drvar,5.0
2013,Number,M,45-49,Istočni Drvar,5.0
2013,Number,F,45-49,Istočni Drvar,0.0
2013,Number,Both sexes,45-49,Istočni Mostar,19.0
2013,Number,M,45-49,Istočni Mostar,12.0
2013,Number,F,45-49,Istočni Mostar,7.0
2013,Number,Both sexes,45-49,Istočni Stari Grad,59.0
2013,Number,M,45-49,Istočni Stari Grad,40.0
2013,Number,F,45-49,Istočni Stari Grad,19.0
2013,Number,Both sexes,45-49,Istočno Novo Sarajevo,628.0
2013,Number,M,45-49,Istočno Novo Sarajevo,302.0
2013,Number,F,45-49,Istočno Novo Sarajevo,326.0
2013,Number,Both sexes,45-49,Jablanica,782.0
2013,Number,M,45-49,Jablanica,383.0
2013,Number,F,45-49,Jablanica,399.0
2013,Number,Both sexes,45-49,Jajce,2014.0
2013,Number,M,45-49,Jajce,1064.0
2013,Number,F,45-49,Jajce,950.0
2013,Number,Both sexes,45-49,Jezero,97.0
2013,Number,M,45-49,Jezero,49.0
2013,Number,F,45-49,Jezero,48.0
2013,Number,Both sexes,45-49,Kakanj,2863.0
2013,Number,M,45-49,Kakanj,1431.0
2013,Number,F,45-49,Kakanj,1432.0
2013,Number,Both sexes,45-49,Kalesija,2661.0
2013,Number,M,45-49,Kalesija,1357.0
2013,Number,F,45-49,Kalesija,1304.0
2013,Number,Both sexes,45-49,Kalinovik,108.0
2013,Number,M,45-49,Kalinovik,61.0
2013,Number,F,45-49,Kalinovik,47.0
2013,Number,Both sexes,45-49,Kiseljak,1531.0
2013,Number,M,45-49,Kiseljak,748.0
2013,Number,F,45-49,Kiseljak,783.0
2013,Number,Both sexes,45-49,Kladanj,1032.0
2013,Number,M,45-49,Kladanj,512.0
2013,Number,F,45-49,Kladanj,520.0
2013,Number,Both sexes,45-49,Ključ,1302.0
2013,Number,M,45-49,Ključ,666.0
2013,Number,F,45-49,Ključ,636.0
2013,Number,Both sexes,45-49,Kneževo,727.0
2013,Number,M,45-49,Kneževo,389.0
2013,Number,F,45-49,Kneževo,338.0
2013,Number,Both sexes,45-49,Konjic,1915.0
2013,Number,M,45-49,Konjic,966.0
2013,Number,F,45-49,Konjic,949.0
2013,Number,Both sexes,45-49,Kostajnica,458.0
2013,Number,M,45-49,Kostajnica,242.0
2013,Number,F,45-49,Kostajnica,216.0
2013,Number,Both sexes,45-49,Kotor Varoš,1512.0
2013,Number,M,45-49,Kotor Varoš,780.0
2013,Number,F,45-49,Kotor Varoš,732.0
2013,Number,Both sexes,45-49,Kozarska Dubica,1681.0
2013,Number,M,45-49,Kozarska Dubica,829.0
2013,Number,F,45-49,Kozarska Dubica,852.0
2013,Number,Both sexes,45-49,Kreševo,391.0
2013,Number,M,45-49,Kreševo,186.0
2013,Number,F,45-49,Kreševo,205.0
2013,Number,Both sexes,45-49,Krupa Na Uni,121.0
2013,Number,M,45-49,Krupa Na Uni,75.0
2013,Number,F,45-49,Krupa Na Uni,46.0
2013,Number,Both sexes,45-49,Kupres - FBIH,458.0
2013,Number,M,45-49,Kupres - FBIH,223.0
2013,Number,F,45-49,Kupres - FBIH,235.0
2013,Number,Both sexes,45-49,Kupres - RS,18.0
2013,Number,M,45-49,Kupres - RS,14.0
2013,Number,F,45-49,Kupres - RS,4.0
2013,Number,Both sexes,45-49,Laktaši,2432.0
2013,Number,M,45-49,Laktaši,1220.0
2013,Number,F,45-49,Laktaši,1212.0
2013,Number,Both sexes,45-49,Livno,2619.0
2013,Number,M,45-49,Livno,1310.0
2013,Number,F,45-49,Livno,1309.0
2013,Number,Both sexes,45-49,Lopare,1237.0
2013,Number,M,45-49,Lopare,678.0
2013,Number,F,45-49,Lopare,559.0
2013,Number,Both sexes,45-49,Lukavac,3542.0
2013,Number,M,45-49,Lukavac,1696.0
2013,Number,F,45-49,Lukavac,1846.0
2013,Number,Both sexes,45-49,Ljubinje,245.0
2013,Number,M,45-49,Ljubinje,124.0
2013,Number,F,45-49,Ljubinje,121.0
2013,Number,Both sexes,45-49,Ljubuški,2046.0
2013,Number,M,45-49,Ljubuški,1090.0
2013,Number,F,45-49,Ljubuški,956.0
2013,Number,Both sexes,45-49,Maglaj,1849.0
2013,Number,M,45-49,Maglaj,935.0
2013,Number,F,45-49,Maglaj,914.0
2013,Number,Both sexes,45-49,Milići,771.0
2013,Number,M,45-49,Milići,370.0
2013,Number,F,45-49,Milići,401.0
2013,Number,Both sexes,45-49,Modriča,1926.0
2013,Number,M,45-49,Modriča,979.0
2013,Number,F,45-49,Modriča,947.0
2013,Number,Both sexes,45-49,Mostar,7497.0
2013,Number,M,45-49,Mostar,3709.0
2013,Number,F,45-49,Mostar,3788.0
2013,Number,Both sexes,45-49,Mrkonjić Grad,1068.0
2013,Number,M,45-49,Mrkonjić Grad,518.0
2013,Number,F,45-49,Mrkonjić Grad,550.0
2013,Number,Both sexes,45-49,Neum,424.0
2013,Number,M,45-49,Neum,210.0
2013,Number,F,45-49,Neum,214.0
2013,Number,Both sexes,45-49,Nevesinje,897.0
2013,Number,M,45-49,Nevesinje,488.0
2013,Number,F,45-49,Nevesinje,409.0
2013,Number,Both sexes,45-49,Novi Grad,2145.0
2013,Number,M,45-49,Novi Grad,1110.0
2013,Number,F,45-49,Novi Grad,1035.0
2013,Number,Both sexes,45-49,Sarajevo - Novi Grad,8130.0
2013,Number,M,45-49,Sarajevo - Novi Grad,3938.0
2013,Number,F,45-49,Sarajevo - Novi Grad,4192.0
2013,Number,Both sexes,45-49,Novi Travnik,1864.0
2013,Number,M,45-49,Novi Travnik,913.0
2013,Number,F,45-49,Novi Travnik,951.0
2013,Number,Both sexes,45-49,Novo Goražde,227.0
2013,Number,M,45-49,Novo Goražde,117.0
2013,Number,F,45-49,Novo Goražde,110.0
2013,Number,Both sexes,45-49,Sarajevo - Novo Sarajevo,4490.0
2013,Number,M,45-49,Sarajevo - Novo Sarajevo,2007.0
2013,Number,F,45-49,Sarajevo - Novo Sarajevo,2483.0
2013,Number,Both sexes,45-49,Odžak,1758.0
2013,Number,M,45-49,Odžak,926.0
2013,Number,F,45-49,Odžak,832.0
2013,Number,Both sexes,45-49,Olovo,739.0
2013,Number,M,45-49,Olovo,376.0
2013,Number,F,45-49,Olovo,363.0
2013,Number,Both sexes,45-49,Orašje,1844.0
2013,Number,M,45-49,Orašje,1012.0
2013,Number,F,45-49,Orašje,832.0
2013,Number,Both sexes,45-49,Osmaci,460.0
2013,Number,M,45-49,Osmaci,235.0
2013,Number,F,45-49,Osmaci,225.0
2013,Number,Both sexes,45-49,Oštra Luka,190.0
2013,Number,M,45-49,Oštra Luka,117.0
2013,Number,F,45-49,Oštra Luka,73.0
2013,Number,Both sexes,45-49,Pale - FBIH,74.0
2013,Number,M,45-49,Pale - FBIH,42.0
2013,Number,F,45-49,Pale - FBIH,32.0
2013,Number,Both sexes,45-49,Pale - RS,1344.0
2013,Number,M,45-49,Pale - RS,654.0
2013,Number,F,45-49,Pale - RS,690.0
2013,Number,Both sexes,45-49,Pelagićevo,496.0
2013,Number,M,45-49,Pelagićevo,263.0
2013,Number,F,45-49,Pelagićevo,233.0
2013,Number,Both sexes,45-49,Petrovac,24.0
2013,Number,M,45-49,Petrovac,14.0
2013,Number,F,45-49,Petrovac,10.0
2013,Number,Both sexes,45-49,Petrovo,469.0
2013,Number,M,45-49,Petrovo,237.0
2013,Number,F,45-49,Petrovo,232.0
2013,Number,Both sexes,45-49,Posušje,1491.0
2013,Number,M,45-49,Posušje,830.0
2013,Number,F,45-49,Posušje,661.0
2013,Number,Both sexes,45-49,Prijedor,6999.0
2013,Number,M,45-49,Prijedor,3566.0
2013,Number,F,45-49,Prijedor,3433.0
2013,Number,Both sexes,45-49,Prnjavor,2458.0
2013,Number,M,45-49,Prnjavor,1239.0
2013,Number,F,45-49,Prnjavor,1219.0
2013,Number,Both sexes,45-49,Prozor,1057.0
2013,Number,M,45-49,Prozor,567.0
2013,Number,F,45-49,Prozor,490.0
2013,Number,Both sexes,45-49,Ravno,243.0
2013,Number,M,45-49,Ravno,115.0
2013,Number,F,45-49,Ravno,128.0
2013,Number,Both sexes,45-49,Ribnik,394.0
2013,Number,M,45-49,Ribnik,230.0
2013,Number,F,45-49,Ribnik,164.0
2013,Number,Both sexes,45-49,Rogatica,672.0
2013,Number,M,45-49,Rogatica,360.0
2013,Number,F,45-49,Rogatica,312.0
2013,Number,Both sexes,45-49,Rudo,656.0
2013,Number,M,45-49,Rudo,328.0
2013,Number,F,45-49,Rudo,328.0
2013,Number,Both sexes,45-49,Sanski Most,3424.0
2013,Number,M,45-49,Sanski Most,1796.0
2013,Number,F,45-49,Sanski Most,1628.0
2013,Number,Both sexes,45-49,Sapna,817.0
2013,Number,M,45-49,Sapna,440.0
2013,Number,F,45-49,Sapna,377.0
2013,Number,Both sexes,45-49,Sokolac,819.0
2013,Number,M,45-49,Sokolac,405.0
2013,Number,F,45-49,Sokolac,414.0
2013,Number,Both sexes,45-49,Srbac,1204.0
2013,Number,M,45-49,Srbac,620.0
2013,Number,F,45-49,Srbac,584.0
2013,Number,Both sexes,45-49,Srebrenica,1011.0
2013,Number,M,45-49,Srebrenica,498.0
2013,Number,F,45-49,Srebrenica,513.0
2013,Number,Both sexes,45-49,Srebrenik,2944.0
2013,Number,M,45-49,Srebrenik,1409.0
2013,Number,F,45-49,Srebrenik,1535.0
2013,Number,Both sexes,45-49,Sarajevo - Stari Grad,2464.0
2013,Number,M,45-49,Sarajevo - Stari Grad,1153.0
2013,Number,F,45-49,Sarajevo - Stari Grad,1311.0
2013,Number,Both sexes,45-49,Stolac,1162.0
2013,Number,M,45-49,Stolac,625.0
2013,Number,F,45-49,Stolac,537.0
2013,Number,Both sexes,45-49,Šamac,1306.0
2013,Number,M,45-49,Šamac,683.0
2013,Number,F,45-49,Šamac,623.0
2013,Number,Both sexes,45-49,Šekovići,499.0
2013,Number,M,45-49,Šekovići,255.0
2013,Number,F,45-49,Šekovići,244.0
2013,Number,Both sexes,45-49,Šipovo,643.0
2013,Number,M,45-49,Šipovo,340.0
2013,Number,F,45-49,Šipovo,303.0
2013,Number,Both sexes,45-49,Široki Brijeg,2304.0
2013,Number,M,45-49,Široki Brijeg,1160.0
2013,Number,F,45-49,Široki Brijeg,1144.0
2013,Number,Both sexes,45-49,Teočak,532.0
2013,Number,M,45-49,Teočak,262.0
2013,Number,F,45-49,Teočak,270.0
2013,Number,Both sexes,45-49,Teslić,2639.0
2013,Number,M,45-49,Teslić,1275.0
2013,Number,F,45-49,Teslić,1364.0
2013,Number,Both sexes,45-49,Tešanj,3260.0
2013,Number,M,45-49,Tešanj,1592.0
2013,Number,F,45-49,Tešanj,1668.0
2013,Number,Both sexes,45-49,Tomislavgrad,2326.0
2013,Number,M,45-49,Tomislavgrad,1263.0
2013,Number,F,45-49,Tomislavgrad,1063.0
2013,Number,Both sexes,45-49,Travnik,3928.0
2013,Number,M,45-49,Travnik,1966.0
2013,Number,F,45-49,Travnik,1962.0
2013,Number,Both sexes,45-49,Trebinje,2001.0
2013,Number,M,45-49,Trebinje,973.0
2013,Number,F,45-49,Trebinje,1028.0
2013,Number,Both sexes,45-49,Trnovo - FBIH,87.0
2013,Number,M,45-49,Trnovo - FBIH,48.0
2013,Number,F,45-49,Trnovo - FBIH,39.0
2013,Number,Both sexes,45-49,Trnovo - RS,151.0
2013,Number,M,45-49,Trnovo - RS,79.0
2013,Number,F,45-49,Trnovo - RS,72.0
2013,Number,Both sexes,45-49,Tuzla,8386.0
2013,Number,M,45-49,Tuzla,3872.0
2013,Number,F,45-49,Tuzla,4514.0
2013,Number,Both sexes,45-49,Ugljevik,1185.0
2013,Number,M,45-49,Ugljevik,617.0
2013,Number,F,45-49,Ugljevik,568.0
2013,Number,Both sexes,45-49,Usora,669.0
2013,Number,M,45-49,Usora,354.0
2013,Number,F,45-49,Usora,315.0
2013,Number,Both sexes,45-49,Vareš,694.0
2013,Number,M,45-49,Vareš,349.0
2013,Number,F,45-49,Vareš,345.0
2013,Number,Both sexes,45-49,Velika Kladuša,2658.0
2013,Number,M,45-49,Velika Kladuša,1170.0
2013,Number,F,45-49,Velika Kladuša,1488.0
2013,Number,Both sexes,45-49,Visoko,2861.0
2013,Number,M,45-49,Visoko,1386.0
2013,Number,F,45-49,Visoko,1475.0
2013,Number,Both sexes,45-49,Višegrad,741.0
2013,Number,M,45-49,Višegrad,360.0
2013,Number,F,45-49,Višegrad,381.0
2013,Number,Both sexes,45-49,Vitez,2028.0
2013,Number,M,45-49,Vitez,1006.0
2013,Number,F,45-49,Vitez,1022.0
2013,Number,Both sexes,45-49,Vlasenica,810.0
2013,Number,M,45-49,Vlasenica,391.0
2013,Number,F,45-49,Vlasenica,419.0
2013,Number,Both sexes,45-49,Sarajevo - Vogošća,1852.0
2013,Number,M,45-49,Sarajevo - Vogošća,820.0
2013,Number,F,45-49,Sarajevo - Vogošća,1032.0
2013,Number,Both sexes,45-49,Vukosavlje,387.0
2013,Number,M,45-49,Vukosavlje,205.0
2013,Number,F,45-49,Vukosavlje,182.0
2013,Number,Both sexes,45-49,Zavidovići,2761.0
2013,Number,M,45-49,Zavidovići,1367.0
2013,Number,F,45-49,Zavidovići,1394.0
2013,Number,Both sexes,45-49,Zenica,8325.0
2013,Number,M,45-49,Zenica,4040.0
2013,Number,F,45-49,Zenica,4285.0
2013,Number,Both sexes,45-49,Zvornik,4234.0
2013,Number,M,45-49,Zvornik,2153.0
2013,Number,F,45-49,Zvornik,2081.0
2013,Number,Both sexes,45-49,Žepče,2462.0
2013,Number,M,45-49,Žepče,1307.0
2013,Number,F,45-49,Žepče,1155.0
2013,Number,Both sexes,45-49,Živinice,4638.0
2013,Number,M,45-49,Živinice,2318.0
2013,Number,F,45-49,Živinice,2320.0
2013,Number,Both sexes,50-54,Banja Luka,13685.0
2013,Number,M,50-54,Banja Luka,6500.0
2013,Number,F,50-54,Banja Luka,7185.0
2013,Number,Both sexes,50-54,Banovići,1998.0
2013,Number,M,50-54,Banovići,1002.0
2013,Number,F,50-54,Banovići,996.0
2013,Number,Both sexes,50-54,Berkovići,120.0
2013,Number,M,50-54,Berkovići,73.0
2013,Number,F,50-54,Berkovići,47.0
2013,Number,Both sexes,50-54ać,4429,
2013,Number,M,50-54ać,2151,
2013,Number,F,50-54ać,2278,
2013,Number,Both sexes,50-54,Bijeljina,8383.0
2013,Number,M,50-54,Bijeljina,4193.0
2013,Number,F,50-54,Bijeljina,4190.0
2013,Number,Both sexes,50-54,Bileća,825.0
2013,Number,M,50-54,Bileća,439.0
2013,Number,F,50-54,Bileća,386.0
2013,Number,Both sexes,50-54,Bosanska Krupa,1962.0
2013,Number,M,50-54,Bosanska Krupa,956.0
2013,Number,F,50-54,Bosanska Krupa,1006.0
2013,Number,Both sexes,50-54,Bosanski Petrovac,589.0
2013,Number,M,50-54,Bosanski Petrovac,328.0
2013,Number,F,50-54,Bosanski Petrovac,261.0
2013,Number,Both sexes,50-54,Bosansko Grahovo,199.0
2013,Number,M,50-54,Bosansko Grahovo,124.0
2013,Number,F,50-54,Bosansko Grahovo,75.0
2013,Number,Both sexes,50-54,Bratunac,1660.0
2013,Number,M,50-54,Bratunac,796.0
2013,Number,F,50-54,Bratunac,864.0
2013,Number,Both sexes,50-54,Brčko,6573.0
2013,Number,M,50-54,Brčko,3325.0
2013,Number,F,50-54,Brčko,3248.0
2013,Number,Both sexes,50-54,Breza,1277.0
2013,Number,M,50-54,Breza,621.0
2013,Number,F,50-54,Breza,656.0
2013,Number,Both sexes,50-54,Brod,1330.0
2013,Number,M,50-54,Brod,635.0
2013,Number,F,50-54,Brod,695.0
2013,Number,Both sexes,50-54,Bugojno,2387.0
2013,Number,M,50-54,Bugojno,1159.0
2013,Number,F,50-54,Bugojno,1228.0
2013,Number,Both sexes,50-54,Busovača,1463.0
2013,Number,M,50-54,Busovača,724.0
2013,Number,F,50-54,Busovača,739.0
2013,Number,Both sexes,50-54,Bužim,1145.0
2013,Number,M,50-54,Bužim,555.0
2013,Number,F,50-54,Bužim,590.0
2013,Number,Both sexes,50-54,Cazin,4738.0
2013,Number,M,50-54,Cazin,2396.0
2013,Number,F,50-54,Cazin,2342.0
2013,Number,Both sexes,50-54,Sarajevo - Centar,4111.0
2013,Number,M,50-54,Sarajevo - Centar,1842.0
2013,Number,F,50-54,Sarajevo - Centar,2269.0
2013,Number,Both sexes,50-54,Čajniče,409.0
2013,Number,M,50-54,Čajniče,203.0
2013,Number,F,50-54,Čajniče,206.0
2013,Number,Both sexes,50-54,Čapljina,2034.0
2013,Number,M,50-54,Čapljina,1017.0
2013,Number,F,50-54,Čapljina,1017.0
2013,Number,Both sexes,50-54,Čelić,759.0
2013,Number,M,50-54,Čelić,391.0
2013,Number,F,50-54,Čelić,368.0
2013,Number,Both sexes,50-54,Čelinac,1265.0
2013,Number,M,50-54,Čelinac,627.0
2013,Number,F,50-54,Čelinac,638.0
2013,Number,Both sexes,50-54,Čitluk,1377.0
2013,Number,M,50-54,Čitluk,708.0
2013,Number,F,50-54,Čitluk,669.0
2013,Number,Both sexes,50-54,Derventa,2078.0
2013,Number,M,50-54,Derventa,1050.0
2013,Number,F,50-54,Derventa,1028.0
2013,Number,Both sexes,50-54,Doboj,5589.0
2013,Number,M,50-54,Doboj,2676.0
2013,Number,F,50-54,Doboj,2913.0
2013,Number,Both sexes,50-54,Doboj-Istok,800.0
2013,Number,M,50-54,Doboj-Istok,414.0
2013,Number,F,50-54,Doboj-Istok,386.0
2013,Number,Both sexes,50-54,Doboj-Jug,316.0
2013,Number,M,50-54,Doboj-Jug,161.0
2013,Number,F,50-54,Doboj-Jug,155.0
2013,Number,Both sexes,50-54,Dobretići,166.0
2013,Number,M,50-54,Dobretići,97.0
2013,Number,F,50-54,Dobretići,69.0
2013,Number,Both sexes,50-54,Domaljevac-Šamac,361.0
2013,Number,M,50-54,Domaljevac-Šamac,194.0
2013,Number,F,50-54,Domaljevac-Šamac,167.0
2013,Number,Both sexes,50-54,Donji Vakuf,1130.0
2013,Number,M,50-54,Donji Vakuf,520.0
2013,Number,F,50-54,Donji Vakuf,610.0
2013,Number,Both sexes,50-54,Donji Žabar,261.0
2013,Number,M,50-54,Donji Žabar,138.0
2013,Number,F,50-54,Donji Žabar,123.0
2013,Number,Both sexes,50-54,Drvar,503.0
2013,Number,M,50-54,Drvar,262.0
2013,Number,F,50-54,Drvar,241.0
2013,Number,Both sexes,50-54,Foča - FBIH,135.0
2013,Number,M,50-54,Foča - FBIH,79.0
2013,Number,F,50-54,Foča - FBIH,56.0
2013,Number,Both sexes,50-54,Foča - RS,1469.0
2013,Number,M,50-54,Foča - RS,772.0
2013,Number,F,50-54,Foča - RS,697.0
2013,Number,Both sexes,50-54,Fojnica,1085.0
2013,Number,M,50-54,Fojnica,575.0
2013,Number,F,50-54,Fojnica,510.0
2013,Number,Both sexes,50-54,Gacko,776.0
2013,Number,M,50-54,Gacko,400.0
2013,Number,F,50-54,Gacko,376.0
2013,Number,Both sexes,50-54,Glamoč,256.0
2013,Number,M,50-54,Glamoč,148.0
2013,Number,F,50-54,Glamoč,108.0
2013,Number,Both sexes,50-54,Goražde,1715.0
2013,Number,M,50-54,Goražde,821.0
2013,Number,F,50-54,Goražde,894.0
2013,Number,Both sexes,50-54,Gornji Vakuf-Uskoplje,1497.0
2013,Number,M,50-54,Gornji Vakuf-Uskoplje,781.0
2013,Number,F,50-54,Gornji Vakuf-Uskoplje,716.0
2013,Number,Both sexes,50-54,Gračanica,3546.0
2013,Number,M,50-54,Gračanica,1633.0
2013,Number,F,50-54,Gračanica,1913.0
2013,Number,Both sexes,50-54,Gradačac,2906.0
2013,Number,M,50-54,Gradačac,1388.0
2013,Number,F,50-54,Gradačac,1518.0
2013,Number,Both sexes,50-54,Gradiška,3780.0
2013,Number,M,50-54,Gradiška,1832.0
2013,Number,F,50-54,Gradiška,1948.0
2013,Number,Both sexes,50-54,Grude,1344.0
2013,Number,M,50-54,Grude,745.0
2013,Number,F,50-54,Grude,599.0
2013,Number,Both sexes,50-54,Sarajevo - Hadžići,1952.0
2013,Number,M,50-54,Sarajevo - Hadžići,941.0
2013,Number,F,50-54,Sarajevo - Hadžići,1011.0
2013,Number,Both sexes,50-54,Han Pijesak,326.0
2013,Number,M,50-54,Han Pijesak,171.0
2013,Number,F,50-54,Han Pijesak,155.0
2013,Number,Both sexes,50-54,Sarajevo - Ilidža,5065.0
2013,Number,M,50-54,Sarajevo - Ilidža,2472.0
2013,Number,F,50-54,Sarajevo - Ilidža,2593.0
2013,Number,Both sexes,50-54,Sarajevo - Ilijaš,1519.0
2013,Number,M,50-54,Sarajevo - Ilijaš,692.0
2013,Number,F,50-54,Sarajevo - Ilijaš,827.0
2013,Number,Both sexes,50-54,Istočna Ilidža,1159.0
2013,Number,M,50-54,Istočna Ilidža,541.0
2013,Number,F,50-54,Istočna Ilidža,618.0
2013,Number,Both sexes,50-54,Istočni Drvar,10.0
2013,Number,M,50-54,Istočni Drvar,9.0
2013,Number,F,50-54,Istočni Drvar,1.0
2013,Number,Both sexes,50-54,Istočni Mostar,15.0
2013,Number,M,50-54,Istočni Mostar,8.0
2013,Number,F,50-54,Istočni Mostar,7.0
2013,Number,Both sexes,50-54,Istočni Stari Grad,97.0
2013,Number,M,50-54,Istočni Stari Grad,47.0
2013,Number,F,50-54,Istočni Stari Grad,50.0
2013,Number,Both sexes,50-54,Istočno Novo Sarajevo,756.0
2013,Number,M,50-54,Istočno Novo Sarajevo,332.0
2013,Number,F,50-54,Istočno Novo Sarajevo,424.0
2013,Number,Both sexes,50-54,Jablanica,938.0
2013,Number,M,50-54,Jablanica,458.0
2013,Number,F,50-54,Jablanica,480.0
2013,Number,Both sexes,50-54,Jajce,1976.0
2013,Number,M,50-54,Jajce,999.0
2013,Number,F,50-54,Jajce,977.0
2013,Number,Both sexes,50-54,Jezero,107.0
2013,Number,M,50-54,Jezero,51.0
2013,Number,F,50-54,Jezero,56.0
2013,Number,Both sexes,50-54,Kakanj,3055.0
2013,Number,M,50-54,Kakanj,1527.0
2013,Number,F,50-54,Kakanj,1528.0
2013,Number,Both sexes,50-54,Kalesija,2670.0
2013,Number,M,50-54,Kalesija,1334.0
2013,Number,F,50-54,Kalesija,1336.0
2013,Number,Both sexes,50-54,Kalinovik,180.0
2013,Number,M,50-54,Kalinovik,103.0
2013,Number,F,50-54,Kalinovik,77.0
2013,Number,Both sexes,50-54,Kiseljak,1615.0
2013,Number,M,50-54,Kiseljak,806.0
2013,Number,F,50-54,Kiseljak,809.0
2013,Number,Both sexes,50-54,Kladanj,1001.0
2013,Number,M,50-54,Kladanj,494.0
2013,Number,F,50-54,Kladanj,507.0
2013,Number,Both sexes,50-54,Ključ,1311.0
2013,Number,M,50-54,Ključ,671.0
2013,Number,F,50-54,Ključ,640.0
2013,Number,Both sexes,50-54,Kneževo,819.0
2013,Number,M,50-54,Kneževo,420.0
2013,Number,F,50-54,Kneževo,399.0
2013,Number,Both sexes,50-54,Konjic,1920.0
2013,Number,M,50-54,Konjic,960.0
2013,Number,F,50-54,Konjic,960.0
2013,Number,Both sexes,50-54,Kostajnica,512.0
2013,Number,M,50-54,Kostajnica,236.0
2013,Number,F,50-54,Kostajnica,276.0
2013,Number,Both sexes,50-54,Kotor Varoš,1486.0
2013,Number,M,50-54,Kotor Varoš,753.0
2013,Number,F,50-54,Kotor Varoš,733.0
2013,Number,Both sexes,50-54,Kozarska Dubica,1871.0
2013,Number,M,50-54,Kozarska Dubica,932.0
2013,Number,F,50-54,Kozarska Dubica,939.0
2013,Number,Both sexes,50-54,Kreševo,474.0
2013,Number,M,50-54,Kreševo,243.0
2013,Number,F,50-54,Kreševo,231.0
2013,Number,Both sexes,50-54,Krupa Na Uni,122.0
2013,Number,M,50-54,Krupa Na Uni,78.0
2013,Number,F,50-54,Krupa Na Uni,44.0
2013,Number,Both sexes,50-54,Kupres - FBIH,487.0
2013,Number,M,50-54,Kupres - FBIH,267.0
2013,Number,F,50-54,Kupres - FBIH,220.0
2013,Number,Both sexes,50-54,Kupres - RS,17.0
2013,Number,M,50-54,Kupres - RS,11.0
2013,Number,F,50-54,Kupres - RS,6.0
2013,Number,Both sexes,50-54,Laktaši,2617.0
2013,Number,M,50-54,Laktaši,1294.0
2013,Number,F,50-54,Laktaši,1323.0
2013,Number,Both sexes,50-54,Livno,2616.0
2013,Number,M,50-54,Livno,1377.0
2013,Number,F,50-54,Livno,1239.0
2013,Number,Both sexes,50-54,Lopare,1384.0
2013,Number,M,50-54,Lopare,766.0
2013,Number,F,50-54,Lopare,618.0
2013,Number,Both sexes,50-54,Lukavac,4135.0
2013,Number,M,50-54,Lukavac,2031.0
2013,Number,F,50-54,Lukavac,2104.0
2013,Number,Both sexes,50-54,Ljubinje,283.0
2013,Number,M,50-54,Ljubinje,138.0
2013,Number,F,50-54,Ljubinje,145.0
2013,Number,Both sexes,50-54,Ljubuški,2059.0
2013,Number,M,50-54,Ljubuški,1089.0
2013,Number,F,50-54,Ljubuški,970.0
2013,Number,Both sexes,50-54,Maglaj,1865.0
2013,Number,M,50-54,Maglaj,905.0
2013,Number,F,50-54,Maglaj,960.0
2013,Number,Both sexes,50-54,Milići,961.0
2013,Number,M,50-54,Milići,444.0
2013,Number,F,50-54,Milići,517.0
2013,Number,Both sexes,50-54,Modriča,2070.0
2013,Number,M,50-54,Modriča,1022.0
2013,Number,F,50-54,Modriča,1048.0
2013,Number,Both sexes,50-54,Mostar,8226.0
